amount,sender_name,sender_ref
36,Guillaume Favre,https://d-nb.info/gnd/116424184
36,"Schopenhauer, Arthur",https://d-nb.info/gnd/118610465
36,"Fleischer, Richard",https://d-nb.info/gnd/116601329
36,Karl Ludwig von Knebel,https://d-nb.info/gnd/118777505
35,"Rivinus, Augustus Quirinus",https://d-nb.info/gnd/118745530
35,"Feuchtersleben, Caroline Henriette Susanne Friederike von",https://d-nb.info/gnd/116482559
35,Justin Heinrich von Hillern,https://d-nb.info/gnd/116813245
35,Johann Carl Eduard Buschmann,https://d-nb.info/gnd/10148772X
35,"Zoth, Oskar",https://d-nb.info/gnd/117602698
35,Gregor Brück,https://d-nb.info/gnd/118674579
35,"Böhme, Ferdinand",https://d-nb.info/gnd/116220864
35,"Viali, Felice",https://d-nb.info/gnd/104058412
34,"Rentz, Abel",https://d-nb.info/gnd/12915704X
34,"Stralenheim, Karl Friedrich Freiherr von",https://d-nb.info/gnd/117306428
34,"Tieck, Dorothea",https://d-nb.info/gnd/11737606X
34,Friedrich Gottlieb Welcker,https://d-nb.info/gnd/118630741
34,"Seeber, Ludwig August",https://d-nb.info/gnd/100272428
34,Antonius Niger,https://d-nb.info/gnd/129424765
34,"Brendel, Johann Martin",https://d-nb.info/gnd/117751545
34,Statthalter Pfgf. Friedrich II. bei Rhein,https://d-nb.info/gnd/118535714
34,"Pommer, Gustav",https://d-nb.info/gnd/117689335
34,Kg. Heinrich II.,https://d-nb.info/gnd/118548166
34,Salomon Geßner,https://d-nb.info/gnd/118538969
34,Johann Ulrich Zasius,https://d-nb.info/gnd/100709230
34,"Drais, Pierre (Vertrauensmann der CdS)",https://d-nb.info/gnd/1188442287
34,"Stumpf, Johann Christian",https://d-nb.info/gnd/1047919206
34,"Pott, Johann Heinrich",https://d-nb.info/gnd/104286415
34,"Hauptmann, Martha",https://d-nb.info/gnd/116534842
34,"Megerlin, Amadeus",https://d-nb.info/gnd/124555837
34,Johann Friedrich Reiffstein,https://d-nb.info/gnd/1076545424
33,Christian Heinrich Gütther,https://d-nb.info/gnd/142021857
33,Matthias Claudius,https://d-nb.info/gnd/118521098
33,Johann Georg Zimmer,https://d-nb.info/gnd/116993871
33,Friedrich August Rosen,https://d-nb.info/gnd/116621249
33,Johann Christian Benemann,https://d-nb.info/gnd/104151099
33,Johann Kaspar Lavater,https://d-nb.info/gnd/118570293
33,"Théis, Charles Constant de",https://d-nb.info/gnd/117624365
33,Heinrich Engelhard Poley,https://d-nb.info/gnd/120971291
33,"Humboldt, Alexander von",https://d-nb.info/gnd/1015113982
33,"Rubiner, Ludwig",https://d-nb.info/gnd/118603590
32,"Maison, général, später maréchal Nicolas Joseph",https://d-nb.info/gnd/119443759
32,Charlotte Wilhelmine Geßner,https://d-nb.info/gnd/116599995
32,"Kiel, August",https://d-nb.info/gnd/124725031
32,"Gauß, Minna [Tochter]",https://d-nb.info/gnd/116612835
32,"Walliser, Johann Peter Thomas",https://d-nb.info/gnd/1134907192
32,Georg Christoph Lichtenberg,https://d-nb.info/gnd/118572628
32,"Kraus, Karl",https://d-nb.info/gnd/118566288
32,"Depping, Georges-Bernard",https://d-nb.info/gnd/116073934
32,Henriette Ernst,https://d-nb.info/gnd/1015760635
32,"Wagner, Johann Gerhard",https://d-nb.info/gnd/132532557
31,"Hausmann, Bernhard",https://d-nb.info/gnd/116540044
31,Moritz Hermann Eduard Meier,https://d-nb.info/gnd/117554677
31,"Surlet de Chokier, Érasme-Louis, baron",https://d-nb.info/gnd/1076872492
31,Hz.in Agnes,https://d-nb.info/gnd/104173815
31,Johann Christian Schindel,https://d-nb.info/gnd/101601953X
31,"Otto, Amöne",https://d-nb.info/gnd/117171417
31,Friedrich Melchior von Grimm,https://d-nb.info/gnd/118697765
31,Renate Wirth,https://d-nb.info/gnd/117189545
31,Friederike Helene Unger,https://d-nb.info/gnd/117293091
31,"Baier, Johann Gottfried",https://d-nb.info/gnd/138924112
31,"Rücker, Johann Daniel",https://d-nb.info/gnd/1099324661
30,"Reyer, E[duard]",https://d-nb.info/gnd/118788515
30,"Kulmus, Johann Adam",https://d-nb.info/gnd/116607505
30,"Schroeter, Johannes von",https://d-nb.info/gnd/122949846
30,"Ruland, Martin",https://d-nb.info/gnd/116703318
30,"Castelli,Ignaz Franz",https://d-nb.info/gnd/118667424
30,"Bruno, Jakob Pankratius",https://d-nb.info/gnd/115361324
30,Christian Siegmund Krause,https://d-nb.info/gnd/1016755007
30,"Schulthess, Jacob",https://d-nb.info/gnd/1114070351
30,"Reinhold, Erasmus",https://d-nb.info/gnd/119801175
30,"Fuchs, Leonhard",https://d-nb.info/gnd/119059487
30,"Minckwitz, Erasmus von",https://d-nb.info/gnd/122990234
30,Johann Ernst von Rautenstein,https://d-nb.info/gnd/124058698
30,"Mylius, Christlob",https://d-nb.info/gnd/11858605X
29,"Stigel, Johannes",https://d-nb.info/gnd/104318864
29,"Schumann, Robert",https://d-nb.info/gnd/118611666
29,"Vien, Rose Céleste, geb. Bache",https://d-nb.info/gnd/1013217446
29,Johann Nikolaus Forkel,https://d-nb.info/gnd/118809962
29,Damian von Sebottendorf,https://d-nb.info/gnd/140234977
29,"Hansen, Peter Andreas",https://d-nb.info/gnd/119411253
29,"Arnold, Christoph",https://d-nb.info/gnd/118504223
29,Georg Arnold Jacobi,https://d-nb.info/gnd/102423806
29,"Jacobi, Carl Gustav Jacob",https://d-nb.info/gnd/118775766
29,"Gruber, Max",https://d-nb.info/gnd/116887311
29,Max Prokop von Freyberg,https://d-nb.info/gnd/118693271
29,"Mahler, Gustav",https://d-nb.info/gnd/118576291
29,"Breyn, Johann Philipp",https://d-nb.info/gnd/119025760
29,"Gaum, Johann Friedrich",https://d-nb.info/gnd/103753834X
29,Johann Gottfried von Herder,https://d-nb.info/gnd/118549553
29,"Commelin, Caspar",https://d-nb.info/gnd/124418600
29,Weidmannsche Buchhandlung,https://d-nb.info/gnd/5036107-7
29,"Hasenest, Johann Georg",https://d-nb.info/gnd/128379693
28,"Vanhove, Charlotte, gen. Caroline, verh. Talma, dann verh. comtesse de Châlot",https://d-nb.info/gnd/1159092141
28,"Kirchmaier, Georg Caspar",https://d-nb.info/gnd/100792111
28,"Glaschke, Johann Michael",https://d-nb.info/gnd/124327826
28,Josef Max,https://d-nb.info/gnd/116858516
28,"Schmitt, Aloys",https://d-nb.info/gnd/116799293
28,Friedrich Wilken,https://d-nb.info/gnd/117384259
28,"Labouïsse-Rochefort, Jean-Pierre-Jacques-Auguste de",https://d-nb.info/gnd/116638206
28,"Kühmstedt, Friedrich",https://d-nb.info/gnd/116587474
28,"Leipoldt, Georg Wilhelm",https://d-nb.info/gnd/1114081329
28,"Aicholz, Johann Emmerich",https://d-nb.info/gnd/13717893X
28,Johann Wilhelm Archenholz (Archenholtz),https://d-nb.info/gnd/118503839
28,"Koller, Wolf",https://d-nb.info/gnd/142031607
28,"Grynaeus, Johann Jakob",https://d-nb.info/gnd/119048957
28,Ximénès Doudan,https://d-nb.info/gnd/1015878180
28,"Fels, Friedrich M.",https://d-nb.info/gnd/127899537
28,"Heß, Paul",https://d-nb.info/gnd/137564694
27,Johann Gottlieb Fichte,https://d-nb.info/gnd/118532847
27,Adam Bernhard Pantke,https://d-nb.info/gnd/141225629
27,"Moibanus, Johannes",https://d-nb.info/gnd/100378447
27,"Marschalk, Margarete",https://d-nb.info/gnd/116534788
27,"Lavinius, Wenceslaus",https://d-nb.info/gnd/129464171
27,"Altenberg, Peter",https://d-nb.info/gnd/118502255
27,Ferdinand Prinz von Preußen,https://d-nb.info/gnd/117505471
27,"Schroeck, Lucas",https://d-nb.info/gnd/117061174
27,"Chamisso, Adelbert von",https://d-nb.info/gnd/118520040
27,"Muralt, Johann von",https://d-nb.info/gnd/118585819
27,"Aldrovandi, Ulisse",https://d-nb.info/gnd/118898825
27,"König, Emanuel",https://d-nb.info/gnd/124152198
27,"Levin, Wolf",https://d-nb.info/gnd/1114673358
27,"Ritz, Wilhelm",https://d-nb.info/gnd/1055183825
27,"Dieterichs, Ludwig Michael",https://d-nb.info/gnd/10059977X
27,William Thomson,https://d-nb.info/gnd/118777033
27,"Schönberg, Arnold",https://d-nb.info/gnd/118610023
27,"Paludanus, Bernard",https://d-nb.info/gnd/104312971
27,Gaspare Spontini,https://d-nb.info/gnd/118616374
27,"Sebisch, Friedrich von",https://d-nb.info/gnd/1019842172
27,"Kleinwächter, Louis",https://d-nb.info/gnd/116219270
26,Friedrich Justus Riedel,https://d-nb.info/gnd/118788795
26,"Metzger, Christoph Daniel",https://d-nb.info/gnd/104163577
26,"Baumgartner, Hieronymus",https://d-nb.info/gnd/116067128
26,"Keppner, Franz Joseph (Sohn)",https://d-nb.info/gnd/142700487
26,"Gerlach, Stephan",https://d-nb.info/gnd/116587784
26,Karl Theodor von Dalberg,https://d-nb.info/gnd/118720961
26,Friedrich Schleiermacher,https://d-nb.info/gnd/118608045
26,"Andrieux, François",https://d-nb.info/gnd/116310197
26,"Simrock, Nikolaus",https://d-nb.info/gnd/117398810
26,"Hofmannsthal, Hugo August von",https://d-nb.info/gnd/116952202
26,Karl Friedrich Schinkel,https://d-nb.info/gnd/118607782
26,"Neumann, Caspar",https://d-nb.info/gnd/121325040
26,"Reichenbach, Georg von",https://d-nb.info/gnd/118788183
26,Johanna Maria Bach,https://d-nb.info/gnd/117764523
26,"Möhring, Paul Heinrich Gerhard",https://d-nb.info/gnd/100377777
26,"Virdung, Michael",https://d-nb.info/gnd/11743535X
26,[Georg Spalatin],https://d-nb.info/gnd/118798170
26,"Bernegger, Matthias",https://d-nb.info/gnd/11614419X
26,"Hoffmann, Johann Moritz",https://d-nb.info/gnd/100359035
26,Carl Matzdorff,https://d-nb.info/gnd/1073476820
25,Carl Windischmann,https://d-nb.info/gnd/10070333X
25,"Hoefer, Karl Andreas",https://d-nb.info/gnd/116924349
25,"Scheurl von Defersdorf, Christoph Gottlieb",https://d-nb.info/gnd/1110198728
25,"Glätzl, Eduard Jakob",https://d-nb.info/gnd/123588901
25,"Beringer, Johann Bartholomäus Adam",https://d-nb.info/gnd/100730272
25,Gf. Volrad von Mansfeld,https://d-nb.info/gnd/102480443
25,"Alpino, Prospero",https://d-nb.info/gnd/100009867
25,"Ledermüller, Martin Frobenius",https://d-nb.info/gnd/116852844
25,"Hofmann, Karl Berthold",https://d-nb.info/gnd/118930982
25,"Ernst, Johann Friedrich",https://d-nb.info/gnd/1130193268
25,"La Chabeaussière, Ange Étienne Xavier Poisson de",https://d-nb.info/gnd/116480998
25,"Kreil, Karl",https://d-nb.info/gnd/11651522
25,"Trew, Juliane Charitas",https://d-nb.info/gnd/1126979309
25,Gregor Leonhard Reiner,https://d-nb.info/gnd/100395236
25,"Repsold, Johann Georg",https://d-nb.info/gnd/11644889X
25,Johann Baptist Franz von Finetti,https://d-nb.info/gnd/1119756456
25,"Welsch, Georg Hieronymus",https://d-nb.info/gnd/104194995
24,Friedrich Gräter,https://d-nb.info/gnd/118718355
24,Eugen Spitzweg,https://d-nb.info/gnd/116009810
24,"Koch, Friederike",https://d-nb.info/gnd/116270810
24,"Pflüger, Eduard",https://d-nb.info/gnd/116168080
24,"Orell, Geßner und Co.",https://d-nb.info/gnd/6146531-8
24,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061
24,Daniel Heinrich Arnoldt,https://d-nb.info/gnd/129625760
24,"Besler, Hieronymus",https://d-nb.info/gnd/119615398
24,"Berr / Behr, Michel",https://d-nb.info/gnd/100037720
24,"Utzschneider, Joseph von",https://d-nb.info/gnd/118803638
24,Martin Bucer,https://d-nb.info/gnd/118516507
24,"Mila, Bernhard von",https://d-nb.info/gnd/130355437
24,Therese Huber,https://d-nb.info/gnd/118883712
24,"Brücke, Ernst Wilhelm",https://d-nb.info/gnd/118796704
24,Anna Amalia von Sachsen-Weimar und Eisenach,https://d-nb.info/gnd/118649485
24,Friedrich Arnold Brockhaus,https://d-nb.info/gnd/119501201
24,Erasmus von Könneritz,https://d-nb.info/gnd/136128475
24,"Bolyai, Wolfgang",https://d-nb.info/gnd/118661256
24,Propst [Henning Göde],https://d-nb.info/gnd/124644023
24,Siegfried August Mahlmann,https://d-nb.info/gnd/11941077X
24,"Laya, Jean-Louis",https://d-nb.info/gnd/116847182
24,Johann Friedrich May,https://d-nb.info/gnd/115377328
24,"Grambs, Johann Jacob",https://d-nb.info/gnd/1137961511
24,Heinrich Lersner,https://d-nb.info/gnd/136659144
24,Henry T. Colebrooke,https://d-nb.info/gnd/116636688
23,"Lipp, Eduard",https://d-nb.info/gnd/1019541296
23,"Lémontey, Pierre-Édouard",https://d-nb.info/gnd/115628037
23,"Ledel, Samuel",https://d-nb.info/gnd/122438876
23,"Taube, Hartwig Wilhelm Ludwig",https://d-nb.info/gnd/140499555
23,Christoph von Württemberg,https://d-nb.info/gnd/100089003
23,"Berg, Leo",https://d-nb.info/gnd/116129689
23,Charlotte Schlegel,https://d-nb.info/gnd/1019576790
23,"Wolf, Hieronymus",https://d-nb.info/gnd/100706460
23,Albert de Broglie,https://d-nb.info/gnd/119408538
23,"Müller, Wilhelm",https://d-nb.info/gnd/117612499
23,"Strölin, Johann Jakob",https://d-nb.info/gnd/1031545239
23,"Holl, Moritz",https://d-nb.info/gnd/116961589
23,"Mosel, Ignaz Franz Edler von",https://d-nb.info/gnd/116936371
23,"Trionfetti, Laelio",https://d-nb.info/gnd/1127891820
23,"Ehrenstein, Albert",https://d-nb.info/gnd/118688227
23,Eberhard von der Thann,https://d-nb.info/gnd/102439702
23,Max Hirschberg,https://d-nb.info/gnd/11690657X
23,Weigand von Redwitz,https://d-nb.info/gnd/118598910
22,Franz Mendelssohn,https://d-nb.info/gnd/137018878
22,Henriette Mendelssohn,https://d-nb.info/gnd/137018967
22,"Schenker, Heinrich",https://d-nb.info/gnd/118607154
22,Johann Gottlob Immanuel Breitkopf,https://d-nb.info/gnd/118809873
22,"Ries, Ferdinand",https://d-nb.info/gnd/118600966
22,Johann Christoph Löschenkohl,https://d-nb.info/gnd/133750426
22,"Fabricius, Georg",https://d-nb.info/gnd/118531735
22,Johann Reinhold Forster,https://d-nb.info/gnd/118534432
22,Catharina Elisabeth Goethe,https://d-nb.info/gnd/118540246
22,"Großmann, Stefan",https://d-nb.info/gnd/118542664
22,Elisabeth Wilhelmine van Nuys,https://d-nb.info/gnd/1020124741
22,Ahasverus Heinrich August Otto Magnus Ferdinand Graf von Lehndorff,https://d-nb.info/gnd/11762621X
22,"Dauriat, Louise",https://d-nb.info/gnd/1157458963
22,G. Vogler (Georg Joseph Vogler?),https://d-nb.info/gnd/118627546
22,Louise Ernestine Christiane Juliane von Göchhausen,https://d-nb.info/gnd/118695681
22,"Kupffer, Adolph Theodor",https://d-nb.info/gnd/116615168
22,Heinrich Sivers,https://d-nb.info/gnd/115531335
22,"Firnhaber, Carl Georg",https://d-nb.info/gnd/116532785
22,Fürst Ludwig von Anhalt-Köthen,https://d-nb.info/gnd/118574868
22,Gabriel Wilhelm Goetten,https://d-nb.info/gnd/116733462
22,Palm Heinrich Ludwig Pruß von Boguslawski (1789–1851),https://d-nb.info/gnd/118660985
22,"Haenel, Christian Friedrich",https://d-nb.info/gnd/128728175
22,Franz Christoph von Scheyb,https://d-nb.info/gnd/128737395
22,Johann Adam Löw,https://d-nb.info/gnd/117162701
22,"Sabine, Edward",https://d-nb.info/gnd/11671350X
22,"Argelander, Friedrich Wilhelm August",https://d-nb.info/gnd/119228432
22,"Pickering, John",https://d-nb.info/gnd/12953207X
22,Heinrich Reuß von Plauen,https://d-nb.info/gnd/129906700
22,"Whistling, August Theodor",https://d-nb.info/gnd/117333905
22,Mohr &amp; Winter (Heidelberg),https://d-nb.info/gnd/1073060853
21,Simon Bing (hessischer Sekretär),https://d-nb.info/gnd/135548829
21,"C. F. Winter, Akademische Buchhandlung (Heidelberg)",https://d-nb.info/gnd/1072949806
21,"Simson, Dehtleff",https://d-nb.info/gnd/111794543X
21,Melchior von Osse,https://d-nb.info/gnd/128549084
21,Johann Albrecht von Magdeburg (Koadjutor),https://d-nb.info/gnd/133651274
21,"Purkircher, Georg",https://d-nb.info/gnd/1089139055
21,"Halpitius, Martin Gottlob",https://d-nb.info/gnd/1027874002
21,Lg.in Christine,https://d-nb.info/gnd/136840736
21,"Hermann, Johann Bernhard",https://d-nb.info/gnd/130975893
21,Mohr &amp; Zimmer (Heidelberg),https://d-nb.info/gnd/1072903423
21,Jean Henri Samuel Formey,https://d-nb.info/gnd/119353210
21,Friedrich Wilhelm Thiersch,https://d-nb.info/gnd/118837877
21,"Schwencke, Johann Friedrich",https://d-nb.info/gnd/117410969
21,"Schultz, Gottfried",https://d-nb.info/gnd/117192325
21,Christian Gottlieb von Holtzendorff,https://d-nb.info/gnd/142155322
21,"Scheffer, Sebastian",https://d-nb.info/gnd/117185825
21,"Moscheles, Ignaz",https://d-nb.info/gnd/118785028
21,Kard. Albrecht,https://d-nb.info/gnd/118647733
21,Johann Friedrich Wilhelm Jerusalem,https://d-nb.info/gnd/118557459
21,"Lannoy, Eduard von",https://d-nb.info/gnd/118569600
21,"Exner, Sigmund",https://d-nb.info/gnd/116319542
21,"Crelle, August Leopold",https://d-nb.info/gnd/116725370
21,"Haller, Gottlieb Emanuel von",https://d-nb.info/gnd/119500019
21,"Hennings, Johann Wilhelm Christoph",https://d-nb.info/gnd/116717092
21,"Hofmann, Caspar",https://d-nb.info/gnd/116951753
21,Susanne Julie von Bondeli,https://d-nb.info/gnd/118661388
21,"Breguet, Abraham Louis (?)",https://d-nb.info/gnd/119033399
21,Wilhelm Ostwald,https://d-nb.info/gnd/11859057X
20,Wolf von Ende,https://d-nb.info/gnd/142025089
20,Anna Maria Walpurga Mozart,https://d-nb.info/gnd/119285428
20,"Paganel, Camille",https://d-nb.info/gnd/101452454
20,Georg Friedrich Schömann,https://d-nb.info/gnd/116857641
20,"Lalande, Joseph-Jérôme de",https://d-nb.info/gnd/104234059
20,"Baermann, Heinrich Joseph",https://d-nb.info/gnd/120367246
20,Preußischer Minister-Resident von Gerolt,https://d-nb.info/gnd/116590904
20,Johann Friedrich von Meyer,https://d-nb.info/gnd/118874470
20,Hz. Albrecht von Bayern,https://d-nb.info/gnd/118647571
20,"Stapedius, Henricus",https://d-nb.info/gnd/1120128358
20,"Wagner, Richard",https://d-nb.info/gnd/118594117
20,"Harder, Johann Jakob",https://d-nb.info/gnd/100159567
20,Johann Baptist von Alxinger,https://d-nb.info/gnd/118648594
20,"Rommel, Peter",https://d-nb.info/gnd/124534694
20,Sigmund Freud,https://d-nb.info/gnd/118535315
20,"Müller, Johannes",https://d-nb.info/gnd/118585053
20,Johann Friedrich Kopp,https://d-nb.info/gnd/1157586430
20,Aimé Bonpland,https://d-nb.info/gnd/118661604
20,"Niedbruck, Caspar von",https://d-nb.info/gnd/104223820
20,Hz. Herkules,https://d-nb.info/gnd/121091651
20,Hubert Leitgeb,https://d-nb.info/gnd/117634816
20,Friedrich (Taufname: Fabian) Groschuff,https://d-nb.info/gnd/100655637
20,"Zumsteeg, Rudolf",https://d-nb.info/gnd/1222924021
20,"Sayn-Wittgenstein-Hohenstein, Wilhelm Ludwig Georg, Graf zu",https://d-nb.info/gnd/118804928
20,"Trew, Daniel Gottlieb",https://d-nb.info/gnd/1059835215
20,"Harrer, Emanuel Gottlieb",https://d-nb.info/gnd/138399042
20,"Vigée, Étienne",https://d-nb.info/gnd/105519987X
20,Josephine von Sydow,https://d-nb.info/gnd/100379591
20,"Bezzel, Erhard",https://d-nb.info/gnd/122923367
20,Rainer Maria Rilke,https://d-nb.info/gnd/118601024
20,"Buch, Adolf Friedrich von",https://d-nb.info/gnd/139902988
20,"Baermann, Carl sen.",https://d-nb.info/gnd/116036842
20,"Richter, Odilie Minna",https://d-nb.info/gnd/1033635006
20,"Virchow, Rudolf",https://d-nb.info/gnd/118627198
20,Hz.in Katharina,https://d-nb.info/gnd/119240165
20,"Engelmann, Wilhelm",https://d-nb.info/gnd/118684809
20,"Pfaff, Johann Friedrich",https://d-nb.info/gnd/116140348
20,"Erastus, Thomas",https://d-nb.info/gnd/118685066
20,"Franck von Franckenau, Georg Friedrich",https://d-nb.info/gnd/100343317
20,Eduard Sueß,https://d-nb.info/gnd/118757709
20,Johann Purkinje,https://d-nb.info/gnd/118597159
20,Cristoforo Madruzzo,https://d-nb.info/gnd/12959203X
20,Friedrich Schlichtegroll,https://d-nb.info/gnd/117327077
19,"Trew, Conrad Christoph",https://d-nb.info/gnd/1127173839
19,Georg Joachim Göschen,https://d-nb.info/gnd/136044530
19,August Toepler,https://d-nb.info/gnd/117393096
19,Friedrich Vieweg,https://d-nb.info/gnd/119049546
19,Ottheinrich von Pfalz-Neuburg,https://d-nb.info/gnd/118738712
19,"Mollweide, Karl Brandan",https://d-nb.info/gnd/100810853
19,"Lescallier, Daniel, baron",https://d-nb.info/gnd/131965077
19,Anna Carolina Philippina Bach,https://d-nb.info/gnd/1169173039
19,Lorenz Schlamau,https://d-nb.info/gnd/117751901
19,"Camerarius, Rudolf Jakob",https://d-nb.info/gnd/118666762
19,Johann Ferdinand Koreff,https://d-nb.info/gnd/118777831
19,"Oertel, Ludwig Christian von",https://d-nb.info/gnd/120918935
19,"Kerr, Alfred",https://d-nb.info/gnd/11856157X
19,Heinrich Fischer,https://d-nb.info/gnd/116556250
19,Hermann Christoph Gottfried Demme (Pseud. Karl Stille),https://d-nb.info/gnd/116069422
19,Carl Heinrich Lange,https://d-nb.info/gnd/11670358X
19,Johann von Maltitz,https://d-nb.info/gnd/118576879
19,"Remer, Paul",https://d-nb.info/gnd/116436190
19,"Müller, Johannes von",https://d-nb.info/gnd/118585045
19,"Gyzicki, Paul von",https://d-nb.info/gnd/116649461
19,Christian Brentano,https://d-nb.info/gnd/116507780
19,Georg Wilhelm Friedrich Hegel,https://d-nb.info/gnd/118547739
19,"Beer, Amalia",https://d-nb.info/gnd/116107448
19,Heinrich Carl Abraham Eichstaedt,https://d-nb.info/gnd/104045213
19,"Mann, Thomas",https://d-nb.info/gnd/118577166
19,Johann Heinrich Schinz,https://d-nb.info/gnd/115750010
